"star","nChar","income","unviersity","nSentence","p.","p..1","very.positive","some.positive","neutral","some.negative","very.negative"
4,293,67165,1,5,0,0,1,1,3,2,0
5,385,77736,0,9,3,0,2,4,0,1,0
5,351,46162,1,6,2,0,2,4,3,1,0
1,229,41255,0,3,0,0,0,1,1,0,4
3,302,63109,1,5,1,0,1,1,4,2,0
1,476,55687,1,26,11,0,0,1,1,7,6
3,90,35934,1,4,0,0,0,0,0,1,2
5,164,66000,1,2,0,0,0,0,0,0,0
5,548,35934,1,12,1,0,2,2,2,4,1
4,172,98140,1,2,0,0,1,0,0,1,0
4,791,35934,1,11,0,0,1,5,4,0,0
5,873,35934,1,9,1,0,1,4,4,3,3
5,278,66000,1,3,0,0,2,1,2,0,0
3,331,72569,1,6,0,0,0,3,2,4,1
4,120,66000,1,2,0,0,1,1,0,0,0
5,1085,35934,1,19,3,0,2,3,5,1,0
4,361,67165,1,6,0,0,1,5,1,1,0
3,766,67165,1,12,0,0,2,9,0,3,0
1,1427,83084,0,14,0,1,1,1,5,8,6
5,226,35934,1,2,0,0,0,0,2,1,0
5,535,80310,0,11,4,0,4,3,3,1,0
3,389,67165,1,6,1,0,1,3,1,0,2
4,365,35934,1,11,2,0,1,2,2,3,1
1,1830,37316,1,24,0,2,0,3,9,2,8
4,2624,55043,1,30,0,0,2,16,20,10,3
5,436,66000,1,5,0,0,1,4,5,1,0
4,152,55687,1,2,0,0,1,1,2,0,0
3,101,35934,1,3,0,1,0,0,1,1,0
4,221,49336,0,4,0,0,2,3,1,3,0
2,353,49336,0,4,0,0,1,0,1,1,0
4,139,66000,1,4,0,0,0,2,1,0,0
5,553,77736,0,9,4,0,3,2,4,1,0
4,108,66000,1,5,1,0,1,0,0,1,0
5,472,80310,0,8,2,0,4,2,1,2,1
3,569,55043,1,7,0,0,2,1,1,2,0
3,487,67165,1,21,0,0,2,4,0,4,2
4,2232,36695,1,31,1,0,10,17,11,11,5
5,178,37316,1,11,1,0,1,2,0,0,1
5,357,67165,1,7,5,0,5,2,2,0,0
3,902,66000,1,11,1,0,1,7,5,2,1
3,800,77619,0,9,1,0,5,3,4,2,0
5,160,43706,0,4,0,0,1,1,0,0,0
5,172,67165,1,6,0,0,1,6,0,0,0
5,216,41255,0,3,2,0,1,1,1,1,0
5,552,66000,1,8,3,0,1,5,3,0,0
4,759,66000,1,13,0,1,5,2,3,3,0
5,289,37316,1,5,1,0,3,1,0,0,0
3,297,77736,0,9,0,0,1,3,3,2,1
4,163,82999,0,3,0,0,0,3,2,1,1
3,90,35934,1,2,1,0,2,0,0,0,1
2,566,72569,1,5,0,0,0,3,4,4,4
5,921,77619,0,14,0,0,5,7,0,2,1
2,1222,43706,0,30,5,0,0,3,5,10,2
3,176,43706,0,2,0,0,0,1,0,0,1
3,809,19167,1,10,0,0,0,2,2,9,2
5,267,35934,1,4,1,0,0,3,2,0,0
5,291,37316,1,11,0,0,5,3,3,0,0
5,122,66000,1,2,1,0,2,0,0,2,0
5,1155,77736,0,18,2,0,3,11,12,5,1
3,277,37316,1,6,0,0,0,0,1,2,1
5,254,66000,1,4,0,0,2,2,1,1,1
5,584,72569,1,10,0,0,1,4,2,3,0
4,473,77736,0,12,0,0,4,3,6,2,1
5,232,77619,0,4,0,0,1,3,1,0,0
1,705,83084,0,27,0,0,0,0,2,1,1
1,511,77736,0,13,0,1,0,1,1,2,1
5,702,67165,1,9,2,1,1,6,5,2,0
5,586,35934,1,12,0,0,3,6,5,1,0
5,1225,35934,1,14,7,0,6,7,4,6,1
5,148,66000,1,4,2,0,3,0,0,1,0
4,409,55043,1,9,0,0,3,2,2,2,0
1,525,49865,0,21,19,0,0,0,2,7,7
5,236,35934,1,11,9,0,2,1,1,1,0
5,365,66000,1,5,1,0,2,2,1,0,0
5,1083,55687,1,14,4,0,4,4,2,2,3
5,226,72569,1,3,0,0,0,0,3,2,0
5,591,66000,1,9,2,0,5,5,1,5,1
4,569,66000,1,8,0,0,2,2,7,0,0
4,381,37316,1,8,0,0,0,3,2,3,0
5,97,55043,1,3,0,0,3,1,1,0,0
5,980,35934,1,15,3,0,5,5,2,2,0
5,113,45166,0,3,0,0,2,1,0,0,0
5,597,37316,1,10,1,0,1,2,1,1,1
5,400,66000,1,10,0,0,4,3,0,4,0
3,1505,72569,1,38,0,0,2,5,3,5,6
1,308,80310,0,6,0,0,0,0,0,1,2
4,1052,37316,1,16,0,0,0,7,5,1,0
4,821,35934,1,18,1,0,4,9,4,6,0
3,828,77736,0,16,0,0,0,0,5,7,0
4,1049,80310,0,8,0,0,1,9,7,3,1
5,491,83084,0,14,0,0,3,1,2,3,0
2,923,67165,1,15,0,1,2,2,2,7,2
5,91,37316,1,2,1,0,0,3,0,0,0
5,243,67165,1,6,1,0,2,3,2,0,0
5,396,66000,1,7,0,0,2,0,3,2,0
2,847,83084,0,8,0,0,0,3,1,5,2
3,503,77736,0,6,0,0,0,4,3,3,0
3,1315,80310,0,22,0,0,8,13,5,6,3
5,1184,35934,1,16,5,0,6,8,3,5,0
4,151,45166,0,5,1,0,1,0,0,0,0
5,593,35934,1,8,1,0,4,4,5,0,0
5,569,77619,0,10,0,0,3,7,3,1,0
3,217,66000,1,3,0,0,0,1,1,0,0
5,205,36695,1,3,0,0,2,0,0,1,0
4,180,35934,1,3,0,0,0,0,0,4,0
2,716,49336,0,8,1,0,2,1,1,6,4
2,485,77736,0,7,0,0,2,1,3,2,0
5,161,66000,1,7,2,0,1,1,0,3,0
5,289,66000,1,7,4,0,4,3,0,0,0
4,997,83084,0,18,2,3,7,4,4,1,0
3,281,55687,1,7,1,0,1,0,2,3,3
5,259,66000,1,10,6,0,2,4,2,1,0
5,1607,72569,1,31,0,0,5,4,6,3,0
5,329,55687,1,7,1,0,3,3,0,1,0
1,616,77736,0,20,0,0,1,4,2,6,2
2,108,67165,1,3,0,0,0,0,0,0,1
3,295,67165,1,4,0,0,1,2,1,2,0
4,487,67165,1,9,0,0,0,3,3,1,0
5,89,35934,1,2,0,0,1,0,0,0,0
3,404,83084,0,9,0,0,0,7,2,3,2
4,332,77736,0,4,0,0,0,2,2,2,0
4,301,72569,1,4,0,0,3,4,2,0,0
4,840,77619,0,6,1,0,4,3,2,3,0
4,323,55043,1,7,0,1,1,1,1,0,0
5,128,55043,1,2,0,0,2,1,0,0,0
3,293,66000,1,4,1,0,3,2,1,2,0
5,522,49336,0,7,0,0,1,3,1,0,0
5,249,66000,1,3,2,0,1,5,3,0,0
1,365,80310,0,9,0,0,0,1,1,6,3
2,628,66000,1,7,0,0,2,1,4,1,2
5,326,66000,1,11,0,0,4,0,1,0,0
4,113,37316,1,3,0,0,1,0,0,0,0
1,667,49336,0,10,0,0,0,0,2,5,3
1,253,98140,1,3,0,1,1,2,0,0,1
3,265,77736,0,5,0,0,2,1,3,1,0
1,793,67165,1,19,3,0,0,1,3,2,4
5,209,67165,1,5,2,0,2,2,1,2,0
1,1191,19167,1,14,1,0,2,1,6,10,4
5,2285,49865,0,19,0,0,6,13,22,12,3
4,248,66000,1,6,0,0,1,1,0,0,0
4,307,66000,1,3,1,0,0,0,1,2,0
5,267,45166,0,7,1,0,2,4,2,1,0
2,303,77736,0,4,0,0,0,0,2,1,1
5,501,45166,0,7,2,0,3,3,1,0,0
4,417,66000,1,13,0,0,2,4,2,0,0
1,214,67165,1,2,2,0,0,0,0,1,2
5,1014,66000,1,21,4,0,0,6,6,4,1
5,200,66000,1,3,0,0,4,2,2,1,0
1,153,37316,1,2,0,0,0,0,1,0,0
5,448,55687,1,3,0,0,1,4,2,3,1
4,343,37316,1,5,0,1,1,5,1,3,0
2,1241,83084,0,14,0,0,1,9,4,4,3
2,1104,37316,1,11,4,0,1,5,0,3,0
2,1152,37316,1,14,0,0,0,4,5,9,4
1,188,77736,0,1,0,0,0,0,0,0,3
5,570,66000,1,10,1,0,1,1,4,2,1
3,1225,80310,0,25,0,2,2,1,2,6,0
4,293,66000,1,3,0,0,3,1,3,0,0
5,373,66000,1,7,0,0,0,1,1,5,0
5,364,55687,1,9,3,0,3,1,1,0,0
4,509,49336,0,15,5,0,2,7,3,0,0
4,641,66000,1,8,0,0,4,6,4,1,0
2,2550,66000,1,37,3,0,4,16,12,9,5
5,288,35934,1,7,5,0,3,1,0,0,0
1,303,66000,1,5,0,0,0,0,1,0,2
5,364,66000,1,7,1,0,1,3,2,1,0
5,522,66000,1,9,0,2,-1,1,1,3,0
2,1093,67165,1,12,0,0,2,2,4,3,3
5,232,35934,1,4,1,0,2,0,0,0,0
5,252,37316,1,5,0,0,2,4,1,0,0
5,212,98140,1,4,1,0,3,3,3,1,0
2,1538,38264,1,23,0,2,2,4,6,10,7
2,818,55687,1,17,1,2,0,6,5,2,2
1,504,45166,0,13,1,0,0,1,0,3,2
5,356,66000,1,7,1,0,2,3,2,3,1
3,324,80310,0,5,0,0,2,3,0,0,1
4,568,45166,0,6,0,0,3,3,6,0,0
5,730,77619,0,4,2,0,1,1,7,1,0
4,371,80310,0,4,0,0,0,1,3,4,0
5,137,55687,1,3,0,0,0,1,1,0,0
5,744,37316,1,10,2,0,3,3,3,2,2
5,1785,77736,0,28,5,1,5,19,13,11,0
5,123,80310,0,4,1,0,1,4,2,0,0
5,2310,66000,1,20,0,0,11,11,8,6,0
2,588,35934,1,7,0,0,0,3,1,4,1
4,1892,37316,1,20,1,0,2,13,7,5,0
5,413,35934,1,8,4,0,1,4,1,1,0
4,212,67165,1,4,0,0,0,2,0,1,0
4,1934,72569,1,21,5,0,5,6,9,15,3
5,352,55043,1,6,4,0,1,2,1,0,0
4,1774,35934,1,26,3,1,9,9,8,2,1
5,142,66000,1,3,1,0,2,1,0,0,0
5,168,66000,1,6,1,0,1,2,1,2,0
5,839,55043,1,14,3,0,3,2,2,0,0
5,189,66000,1,8,5,0,2,0,0,0,0
4,865,80310,0,11,5,1,1,3,2,2,1
5,149,37316,1,2,2,0,3,2,0,2,0
5,168,82999,0,7,3,0,1,3,1,1,0
2,616,66000,1,9,0,0,0,1,0,3,2
4,58,66000,1,1,0,0,0,0,0,1,0
3,758,66000,1,15,0,0,1,7,6,2,0
4,679,63109,1,10,2,0,1,1,4,3,0
2,375,66000,1,6,0,0,1,1,2,5,1
1,2079,80310,0,35,6,0,1,3,4,11,5
2,1261,66000,1,13,1,0,0,3,3,7,3
5,139,55043,1,3,2,0,1,1,0,1,0
5,1424,63109,1,19,5,0,6,3,6,4,1
4,273,83084,0,6,0,0,2,0,2,0,0
1,620,46162,1,10,0,0,1,4,2,0,1
3,603,35934,1,9,1,0,2,3,1,2,0
5,280,43706,0,5,0,0,2,1,0,1,0
5,388,55687,1,5,1,0,3,2,1,3,0
5,328,77619,0,6,0,0,3,2,1,3,0
3,870,66000,1,24,0,0,1,3,7,5,3
3,550,77619,0,11,0,2,1,3,4,3,1
1,235,49336,0,6,0,0,1,3,0,2,1
4,462,66000,1,7,2,0,0,2,4,1,0
3,207,66000,1,5,0,0,0,0,0,0,0
1,379,66000,1,4,0,0,0,2,1,0,6
1,1806,55687,1,24,0,0,0,5,8,8,7
5,311,77736,0,6,5,0,1,2,2,0,0
1,69,66000,1,2,0,0,0,0,0,0,1
5,46,45166,0,4,4,0,0,0,0,0,0
3,1835,77736,0,17,2,0,3,8,14,10,2
5,775,35934,1,9,0,0,3,9,2,2,0
5,1219,55043,1,11,0,0,2,6,3,2,0
5,184,55687,1,3,1,0,0,1,0,2,0
5,586,66000,1,7,0,0,3,4,2,0,2
3,413,80310,0,5,0,0,2,2,2,1,1
1,848,49336,0,12,0,0,1,0,0,3,2
1,138,49336,0,1,0,0,0,0,1,1,1
2,277,66000,1,6,0,0,0,0,0,1,0
5,798,45166,0,17,4,0,4,4,5,1,0
5,505,80310,0,8,0,0,5,4,4,1,0
3,490,67165,1,6,0,1,0,1,2,3,0
5,105,49336,0,3,0,0,0,0,1,0,0
3,279,45166,0,9,0,0,1,2,1,2,1
5,143,77736,0,2,1,0,0,1,0,0,0
5,505,35934,1,6,0,0,1,2,2,2,0
5,281,35934,1,5,0,0,4,3,0,1,0
4,502,66000,1,10,2,0,3,4,0,2,0
3,73,66000,1,2,0,0,1,1,1,0,1
4,90,45166,0,2,0,0,1,2,1,1,0
3,1004,80310,0,20,0,2,5,7,2,4,3
2,2249,37316,1,26,0,0,0,2,7,12,6
5,1408,41255,0,27,0,0,4,4,6,5,0
5,279,35934,1,8,0,0,1,0,1,2,1
5,228,66000,1,5,2,0,0,3,0,1,0
5,118,88716,0,6,1,0,1,0,0,0,0
5,679,35934,1,11,1,0,4,4,4,3,0
5,365,66000,1,9,4,0,3,4,3,0,0
3,256,37316,1,6,2,0,1,2,5,1,1
3,789,55043,1,14,0,0,0,2,2,3,4
2,896,37316,1,11,0,1,2,6,6,2,1
1,334,55687,1,6,0,0,0,1,0,3,1
3,371,77736,0,5,0,0,1,0,0,3,0
5,456,66000,1,6,1,0,4,2,1,3,0
5,118,35934,1,3,2,0,2,1,0,0,0
2,132,66000,1,3,1,0,0,0,0,0,0
4,1444,37316,1,17,3,0,4,7,6,9,0
1,974,66000,1,16,0,0,0,5,2,4,3
5,324,66000,1,11,1,0,1,0,3,0,0
5,60,35934,1,2,1,0,2,0,0,0,0
5,1202,66000,1,13,9,0,5,12,9,3,0
1,89,49336,0,2,1,0,1,0,0,1,2
4,172,66000,1,6,0,0,0,0,2,3,0
4,276,35934,1,3,0,0,0,2,1,3,0
5,103,35934,1,2,1,0,0,1,3,0,0
4,255,45166,0,5,3,0,3,0,0,0,0
5,113,66000,1,3,3,0,2,0,1,0,0
4,215,72569,1,4,1,0,0,3,1,0,0
5,94,77736,0,2,2,0,2,3,0,0,0
5,496,46162,1,16,0,0,1,3,1,1,1
1,788,67165,1,13,0,0,1,0,2,1,2
1,921,63109,1,10,1,0,3,0,5,4,3
5,247,35934,1,5,1,0,3,2,1,1,0
5,649,66000,1,23,6,0,5,5,4,0,0
4,354,66000,1,4,1,0,0,7,2,2,0
5,217,66000,1,5,0,0,4,4,0,0,0
5,1085,88716,0,9,1,0,7,2,4,3,0
4,898,55043,1,13,0,0,7,7,5,3,1
5,313,72569,1,6,1,0,2,3,1,0,0
4,457,38919,1,14,1,0,2,3,1,1,0
5,248,109742,0,5,3,0,2,0,1,0,0
2,636,66000,1,11,0,0,0,1,5,1,2
5,214,66000,1,5,3,0,1,2,3,1,0
4,1645,55043,1,25,0,0,2,3,3,9,1
2,1388,63109,1,13,0,0,2,6,5,9,2
5,576,66000,1,12,7,0,2,4,1,1,1
5,512,77736,0,8,6,0,4,0,3,1,0
4,63,80310,0,2,1,0,0,1,0,2,0
3,110,80310,0,3,0,0,2,2,0,0,0
5,377,35934,1,6,0,0,3,1,2,6,0
1,403,37316,1,8,0,0,0,1,1,2,1
1,398,80310,0,6,0,0,0,0,3,4,2
1,779,37316,1,7,0,0,1,3,1,5,1
5,122,26724,1,4,3,0,3,2,0,0,0
5,147,46162,1,3,1,0,0,3,3,0,0
3,904,72569,1,25,2,0,1,3,3,6,2
5,175,98140,1,3,0,0,3,1,0,0,0
5,577,66000,1,12,3,0,7,3,4,0,0
4,207,37316,1,4,1,0,0,5,2,2,0
4,764,55687,1,10,0,0,1,6,4,5,0
5,168,66000,1,3,0,0,2,0,-1,0,0
2,710,66000,1,10,0,1,1,2,1,9,2
4,737,35934,1,8,0,0,1,3,1,4,0
5,318,35934,1,4,0,0,3,5,3,1,0
5,821,80310,0,23,0,0,6,2,1,0,3
4,741,66000,1,17,0,0,1,8,8,3,0
5,329,66000,1,4,1,0,6,0,0,1,1
1,306,72569,1,4,0,0,0,0,0,2,0
1,310,49336,0,6,0,0,0,0,0,0,1
5,1063,67165,1,18,3,0,4,3,5,4,0
4,90,55687,1,2,0,0,0,0,0,0,0
3,482,37316,1,7,1,0,1,5,5,3,0
1,1984,35934,1,22,1,0,0,3,2,12,4
1,441,80310,0,6,3,0,0,1,0,3,2
4,489,55687,1,5,1,0,3,1,3,1,0
2,462,66000,1,9,0,0,1,4,7,5,2
4,139,63109,1,5,0,0,1,1,2,0,0
1,117,98140,1,2,0,0,1,1,0,0,0
4,393,37316,1,5,2,0,2,3,3,0,0
3,389,66000,1,5,0,0,1,2,1,3,1
5,148,66000,1,3,1,0,3,2,1,1,0
5,122,55043,1,10,10,0,0,0,0,0,0
4,1157,66000,1,17,1,0,4,4,9,7,0
4,229,55043,1,6,1,0,0,4,0,0,1
2,97,77736,0,3,0,0,0,0,0,2,2
5,197,77736,0,7,3,0,3,1,0,1,0
3,285,66000,1,6,0,0,0,3,2,2,0
4,568,98140,1,10,4,1,1,4,2,1,0
2,232,83084,0,10,0,0,0,0,1,2,2
1,2164,35934,1,21,0,0,0,3,5,8,5
4,1322,77736,0,16,4,0,9,5,5,4,1
4,188,66000,1,4,1,0,0,0,1,1,1
5,294,80310,0,6,3,0,2,0,0,0,0
5,484,35934,1,8,1,0,2,8,3,1,0
5,239,77736,0,4,0,0,1,1,1,2,0
5,458,37316,1,7,3,0,1,4,1,2,0
5,152,35934,1,3,0,0,1,0,1,1,0
4,231,67165,1,3,0,0,1,0,3,2,0
5,552,66000,1,21,2,2,2,3,0,1,0
4,1795,66000,1,37,0,0,4,7,8,7,2
5,2165,66000,1,23,0,0,6,6,11,4,2
1,349,55687,1,7,0,0,2,2,1,0,2
1,568,77736,0,9,0,0,0,1,1,0,1
4,1515,67165,1,38,3,5,5,14,7,8,0
4,1101,66000,1,13,0,0,2,6,11,3,1
4,352,80310,0,5,0,0,0,3,1,1,0
1,127,35934,1,1,0,0,0,0,0,1,1
3,588,55043,1,9,1,0,2,1,6,0,0
1,942,98140,1,29,12,0,0,0,5,4,3
5,111,80310,0,9,7,0,2,0,0,0,0
5,652,66000,1,12,3,0,3,8,4,0,2
1,432,98140,1,6,1,0,1,0,2,4,1
5,372,80310,0,5,0,0,0,1,3,1,0
3,93,49336,0,2,0,0,1,0,0,0,0
3,1420,35934,1,36,8,1,2,5,7,6,0
5,11,66000,1,1,1,0,0,0,0,0,0
5,463,55043,1,7,2,0,4,2,3,0,0
5,211,67165,1,4,3,0,0,1,2,0,0
4,311,55687,1,5,0,0,2,1,5,2,1
4,311,77619,0,5,0,0,0,4,1,2,0
2,479,19167,1,10,0,3,1,3,4,3,1
5,540,55043,1,9,1,0,0,3,3,1,0
5,365,26724,1,9,2,0,2,0,1,3,0
2,1823,67165,1,52,3,1,1,1,7,14,5
2,701,37316,1,19,0,0,0,0,1,5,0
5,317,66000,1,7,0,0,2,5,0,1,0
5,1314,41255,0,17,4,0,4,5,3,2,1
2,243,72569,1,4,0,0,0,1,0,2,0
2,702,35934,1,19,1,3,0,2,4,3,1
5,535,77736,0,7,0,1,2,6,2,0,0
4,420,72569,1,8,1,0,2,0,1,3,0
1,1231,45166,0,15,0,0,0,0,2,7,2
4,2754,66000,1,28,3,0,5,19,14,10,0
1,272,49865,0,4,0,0,0,0,0,1,1
5,1846,55687,1,29,0,1,8,4,9,7,0
4,290,77619,0,4,2,0,1,3,0,0,0
1,231,67165,1,5,0,0,0,1,0,0,1
4,787,67165,1,11,3,0,2,3,4,3,1
4,1126,77619,0,16,0,0,5,6,5,5,1
4,267,66000,1,7,0,0,2,2,3,0,0
4,212,66000,1,6,1,0,1,5,0,0,0
5,238,66000,1,5,0,0,3,1,1,2,0
5,1259,72569,1,37,3,0,3,9,6,7,1
1,2692,37316,1,39,0,3,1,5,7,8,3
3,251,37316,1,5,1,0,0,5,1,0,0
5,305,36695,1,9,1,0,5,2,1,2,0
5,326,98140,1,9,1,2,3,3,2,3,0
5,322,66000,1,5,0,0,4,3,0,0,0
5,210,43706,0,4,2,0,4,3,3,1,0
2,527,37316,1,8,0,0,-1,2,1,3,1
4,2252,49425,0,47,0,0,3,11,19,13,1
3,2306,66000,1,20,0,1,3,11,10,11,2
4,500,66000,1,8,3,0,6,2,1,2,0
3,792,37316,1,29,0,0,2,2,7,5,3
5,362,66000,1,11,0,0,3,2,4,0,0
4,518,67165,1,10,0,0,1,2,4,0,0
1,215,77736,0,6,0,0,0,0,1,0,0
5,682,67165,1,11,2,0,3,6,2,3,1
4,447,66000,1,6,0,2,0,2,1,2,0
5,130,72569,1,2,0,0,1,0,0,0,0
4,1085,35934,1,13,0,0,3,6,8,6,1
5,273,35934,1,4,0,0,3,3,2,2,0
4,158,72569,1,3,0,0,1,2,0,0,0
5,715,55043,1,20,8,0,4,6,0,5,0
2,252,35934,1,4,0,0,1,2,1,1,1
5,269,37316,1,6,1,0,6,0,2,0,0
5,110,55043,1,4,0,0,2,0,0,0,0
5,114,77619,0,3,2,0,1,2,0,1,-1
4,172,35934,1,1,0,0,1,1,0,1,0
5,717,77619,0,8,3,0,1,4,4,3,0
5,1108,45166,0,23,5,0,10,4,5,5,1
3,855,80310,0,9,0,0,4,4,4,5,0
3,127,80310,0,5,0,0,0,1,0,0,0
1,309,66000,1,4,0,0,1,1,0,0,0
1,594,37316,1,7,0,0,0,1,0,3,2
5,288,55687,1,7,0,0,2,2,1,2,1
1,2524,83084,0,39,4,2,3,9,10,13,7
5,782,66000,1,14,1,0,4,6,6,2,1
5,167,98140,1,2,0,0,0,0,1,4,0
5,977,37316,1,13,3,0,6,5,4,3,0
5,825,66000,1,11,8,0,4,2,3,3,0
1,1023,80310,0,12,0,1,0,0,0,6,1
2,664,37316,1,9,2,0,1,2,8,4,5
5,111,26724,1,5,3,0,1,0,0,2,0
5,505,55043,1,6,1,0,3,4,2,1,0
5,3211,37316,1,65,1,6,11,12,15,11,0
4,448,67165,1,8,0,0,2,1,3,3,0
3,692,67165,1,13,1,0,1,3,0,6,4
3,230,55043,1,5,0,0,2,0,3,2,0
2,1487,66000,1,13,0,0,4,4,5,3,2
4,809,37316,1,9,0,0,1,2,4,6,1
5,167,66000,1,2,1,0,1,5,0,1,0
2,129,55043,1,2,0,0,0,0,0,0,0
4,320,80310,0,6,0,0,1,3,3,1,0
4,713,26724,1,12,1,0,1,4,2,5,0
2,555,66000,1,6,0,0,0,0,1,2,3
5,292,35934,1,5,2,0,3,2,0,3,0
4,1836,36695,1,23,2,0,2,13,12,13,2
5,303,43706,0,6,0,0,1,2,2,0,0
2,600,80310,0,10,0,0,0,3,2,2,0
1,386,77736,0,8,0,0,0,4,2,1,2
5,377,37316,1,6,1,0,5,1,2,2,0
4,220,67165,1,4,1,0,0,1,1,2,0
4,1484,55687,1,18,0,0,2,4,4,6,1
2,482,49336,0,11,0,0,2,1,2,1,1
5,687,66000,1,10,1,0,3,1,1,6,1
4,4805,77736,0,66,5,0,13,19,23,12,5
1,2024,55043,1,23,0,1,0,5,6,6,1
4,188,66000,1,4,3,0,2,0,4,1,1
5,351,66000,1,9,2,0,3,2,1,0,1
5,221,72569,1,6,2,0,3,1,1,2,0
2,264,66000,1,5,1,0,1,2,2,0,0
1,213,66000,1,3,1,0,1,1,0,0,2
1,1391,37316,1,11,0,1,0,0,6,4,5
5,1219,55687,1,13,0,0,6,4,7,3,0
4,1689,55043,1,20,1,0,6,6,5,10,0
5,234,35934,1,8,6,0,4,1,1,0,0
5,105,72569,1,2,0,0,2,0,0,0,0
2,597,35934,1,8,0,0,0,4,3,2,2
5,310,46162,1,7,0,0,0,3,2,1,0
5,301,77619,0,8,1,0,3,2,1,1,0
5,1637,35934,1,10,1,0,10,11,3,4,0
3,958,46162,1,17,0,0,0,3,3,4,1
5,264,37316,1,6,0,0,1,2,2,1,0
4,442,66000,1,4,0,0,3,3,5,2,0
5,135,66000,1,5,4,0,2,2,0,0,0
4,306,55043,1,3,3,0,1,3,3,1,0
4,1512,35934,1,26,2,0,2,5,9,2,0
5,402,37316,1,9,4,0,4,2,1,1,0
5,266,66000,1,5,5,0,0,1,1,0,0
4,327,35934,1,7,1,0,0,3,1,3,3
5,154,35934,1,5,0,0,3,1,0,1,0
3,860,67165,1,14,1,0,2,6,2,8,0
1,735,66000,1,7,0,0,0,5,6,6,4
1,215,89129,0,5,0,0,0,1,0,2,1
2,651,41255,0,13,0,0,0,1,2,0,2
4,308,46162,1,6,0,0,3,3,3,4,0
1,54,66000,1,2,0,0,0,0,1,1,2
3,231,37316,1,3,0,0,2,0,1,0,0
3,107,41255,0,2,0,0,0,0,0,3,1
4,285,49865,0,5,0,0,3,0,1,1,1
4,130,37316,1,2,0,0,2,3,1,0,0
5,314,55687,1,4,2,0,2,3,3,1,0
5,465,80310,0,4,0,0,1,1,0,3,0
4,690,55043,1,13,1,0,2,6,6,2,0
2,609,80310,0,7,0,0,1,0,2,5,1
5,562,66000,1,3,2,0,3,7,0,2,0
2,779,67165,1,12,0,1,0,1,2,3,5
4,475,43706,0,7,0,0,6,6,0,3,0
3,2335,37116,1,26,1,0,6,12,11,17,0
4,1932,41255,0,27,4,1,8,10,5,5,1
4,291,80310,0,3,1,0,2,0,5,1,0
4,227,66000,1,4,2,0,0,1,2,1,0
5,1077,55043,1,12,0,0,4,6,8,3,0
4,485,67165,1,9,0,0,2,1,0,0,0
3,131,37316,1,4,0,0,0,1,0,2,2
5,167,55687,1,2,1,0,0,0,2,0,0
3,1078,98140,1,16,0,0,0,3,1,4,2
5,302,67165,1,10,5,0,3,2,1,2,0
5,3535,38264,1,51,4,2,3,15,19,8,2
3,562,37316,1,15,0,0,3,2,2,2,1
4,1368,66000,1,15,2,0,5,8,14,3,0
1,153,35934,1,4,0,0,0,0,0,1,1
4,1522,66000,1,23,0,0,4,7,9,7,3
5,237,55687,1,5,0,0,1,3,1,1,0
5,107,37316,1,4,1,0,1,2,0,1,0
3,588,66000,1,16,0,0,2,2,1,1,0
5,207,66000,1,3,0,1,1,1,0,0,0
5,465,46162,1,14,10,1,2,1,2,2,0
5,147,66000,1,3,0,0,3,2,1,0,0
1,369,80310,0,6,0,1,0,1,0,5,1
4,257,66000,1,3,0,0,1,0,1,0,0
5,343,72569,1,6,0,0,2,2,4,2,0
4,142,49865,0,3,1,0,0,3,1,1,0
5,616,55043,1,8,1,0,2,1,4,4,1
5,230,45166,0,5,0,0,1,2,1,0,0
4,1315,55043,1,15,2,0,2,6,4,7,1
1,266,49336,0,5,0,0,0,2,0,2,2
5,136,35934,1,3,1,0,3,1,0,1,0
2,852,77736,0,9,0,0,1,1,0,7,1
5,243,80310,0,7,0,0,5,1,2,4,0
5,288,67165,1,8,2,0,5,1,2,0,0
5,829,66000,1,12,0,0,5,4,6,12,0
2,349,43706,0,13,2,0,1,5,2,1,1
5,164,35934,1,3,1,0,1,4,1,0,0
5,186,35934,1,4,0,0,1,0,0,0,0
3,3826,35934,1,33,0,0,5,13,21,12,2
1,357,37316,1,3,0,0,0,1,0,1,3
5,324,38919,1,9,9,0,2,2,1,1,0
4,166,67165,1,5,0,0,0,3,3,1,0
5,348,67165,1,7,0,0,1,2,0,1,0
5,328,55043,1,6,1,0,5,1,1,0,0
5,208,45166,0,3,2,0,0,0,2,0,0
5,527,72569,1,11,5,0,5,2,0,3,1
4,559,66000,1,10,3,0,4,3,1,2,1
5,168,35934,1,1,0,0,0,1,1,1,0
5,860,35934,1,9,1,0,3,2,3,2,0
4,544,66000,1,11,1,0,2,4,4,1,0
4,248,37316,1,4,0,0,2,1,2,0,0
5,192,66000,1,2,0,0,2,0,0,1,0
4,357,35934,1,9,3,0,3,2,3,3,0
5,819,35934,1,13,2,0,3,5,4,4,0
4,90,66000,1,2,0,0,1,0,0,0,0
1,116,37316,1,4,0,0,0,0,1,1,1
5,231,55687,1,5,2,1,3,1,3,3,0
4,308,77736,0,5,2,0,0,2,0,0,0
5,777,77619,0,12,3,0,5,5,2,2,2
4,249,88716,0,3,0,0,0,4,1,1,0
4,780,55687,1,18,0,0,2,2,4,1,0
5,557,83084,0,13,3,0,3,3,5,1,1
4,604,66000,1,10,2,1,2,4,3,3,0
